317,25.01347463,121.5412686,320.24,4,63.89,23.91,84.76,63.89,23.91,84.76,,,,,,,,,,,,
318,25.01347494,121.5412684,319.88,4,63.9,23.95,85.12,63.9,23.95,85.12,,,,,,,,,,,,
319,25.01347516,121.5412679,318.69,4,63.88,24,86.31,63.88,24,86.31,,,,,,,,,,,,
320,25.01347549,121.5412677,319.33,4,63.89,24.05,85.67,63.89,24.05,85.67,,,,,,,,,,,,
321,25.01347576,121.5412674,318.13,4,63.89,24.09,86.87,63.89,24.09,86.87,,,,,,,,,,,,
322,25.01347595,121.5412667,317.63,4,63.86,24.15,87.37,63.86,24.15,87.37,,,,,,,,,,,,
323,25.01347614,121.5412664,317.23,4,63.85,24.18,87.77,63.85,24.18,87.77,,,,,,,,,,,,
324,25.01347648,121.5412663,317.69,4,63.87,24.22,87.31,63.87,24.22,87.31,,,,,,,,,,,,
325,25.01347675,121.5412659,317.07,4,63.86,24.27,87.93,63.86,24.27,87.93,,,,,,,,,,,,
326,25.01347709,121.5412656,315.72,4,63.86,24.32,89.28,63.86,24.32,89.28,,,,,,,,,,,,
327,25.01347752,121.5412655,316.66,4,63.88,24.36,88.34,63.88,24.36,88.34,,,,,,,,,,,,
328,25.013478,121.5412649,316.45,4,63.88,24.44,88.55,63.88,24.44,88.55,,,,,,,,,,,,
329,25.01347843,121.5412645,318.4,4,63.88,24.51,86.6,63.88,24.51,86.6,,,,,,,,,,,,
330,25.0134788,121.5412641,319.55,4,63.88,24.56,85.45,63.88,24.56,85.45,,,,,,,,,,,,
331,25.01347891,121.5412636,319.98,4,63.85,24.6,85.02,63.85,24.6,85.02,,,,,,,,,,,,
332,25.01347925,121.5412634,318.96,4,63.86,24.65,86.04,63.86,24.65,86.04,,,,,,,,,,,,
333,25.01347979,121.5412629,318.07,4,63.87,24.72,86.93,63.87,24.72,86.93,,,,,,,,,,,,
334,25.01348008,121.5412626,317.67,4,63.87,24.77,87.33,63.87,24.77,87.33,,,,,,,,,,,,
335,25.01348025,121.5412623,317.04,4,63.86,24.8,87.96,63.86,24.8,87.96,,,,,,,,,,,,
336,25.01348104,121.5412619,317.2,4,63.89,24.89,87.8,63.89,24.89,87.8,,,,,,,,,,,,
337,25.01348109,121.5412616,316.19,4,63.88,24.91,88.81,63.88,24.91,88.81,,,,,,,,,,,,
338,25.01348138,121.5412608,315.84,4,63.84,24.99,89.16,63.84,24.99,89.16,,,,,,,,,,,,
339,25.01348161,121.5412603,315.53,4,63.82,25.05,89.47,63.82,25.05,89.47,,,,,,,,,,,,
340,25.01348216,121.54126,315.59,4,63.84,25.11,89.41,63.84,25.11,89.41,,,,,,,,,,,,
341,25.01348264,121.5412595,317.18,4,63.84,25.18,87.82,63.84,25.18,87.82,,,,,,,,,,,,
342,25.01348257,121.5412597,313.69,4,63.85,25.17,91.31,63.85,25.17,91.31,,,,,,,,,,,,
343,25.01348292,121.5412596,311.56,4,63.86,25.21,93.44,63.86,25.21,93.44,,,,,,,,,,,,
344,25.01348334,121.5412583,308.59,4,63.81,25.32,96.41,63.81,25.32,96.41,,,,,,,,,,,,
345,25.01348366,121.5412578,305.78,4,63.79,25.39,99.22,63.79,25.39,99.22,,,,,,,,,,,,
346,25.0134844,121.5412576,306.6,4,63.83,25.46,98.4,63.83,25.46,98.4,,,,,,,,,,,,
347,25.01348471,121.5412573,307.18,4,63.83,25.51,97.82,63.83,25.51,97.82,,,,,,,,,,,,
348,25.01348507,121.5412567,310,4,63.82,25.58,95,63.82,25.58,95,,,,,,,,,,,,
349,25.0134854,121.5412567,311.54,4,63.85,25.6,93.46,63.85,25.6,93.46,,,,,,,,,,,,
350,25.01348632,121.5412563,311.88,4,63.89,25.7,93.12,63.89,25.7,93.12,,,,,,,,,,,,
351,25.01348642,121.5412557,310.43,4,63.85,25.76,94.57,63.85,25.76,94.57,,,,,,,,,,,,
352,25.01348667,121.5412552,309.08,4,63.84,25.81,95.92,63.84,25.81,95.92,,,,,,,,,,,,
353,25.01348702,121.5412547,309.71,4,63.82,25.87,95.29,63.82,25.87,95.29,,,,,,,,,,,,
354,25.01348741,121.5412544,310,4,63.83,25.92,95,63.83,25.92,95,,,,,,,,,,,,
355,25.01348749,121.5412542,309.1,4,63.82,25.95,95.9,63.82,25.95,95.9,,,,,,,,,,,,
356,25.0134882,121.5412538,311.08,4,63.85,26.03,93.92,63.85,26.03,93.92,,,,,,,,,,,,
357,25.01348878,121.541253,313.15,4,63.83,26.13,91.85,63.83,26.13,91.85,,,,,,,,,,,,
358,25.01348945,121.5412527,319.88,4,63.86,26.21,85.12,63.86,26.21,85.12,,,,,,,,,,,,
359,25.01348965,121.5412521,318.71,4,63.84,26.26,86.29,63.84,26.26,86.29,,,,,,,,,,,,
360,25.01348982,121.5412519,317.19,4,63.83,26.29,87.81,63.83,26.29,87.81,,,,,,,,,,,,
361,25.01349012,121.5412514,316.83,4,63.82,26.35,88.17,63.82,26.35,88.17,,,,,,,,,,,,
362,25.01349055,121.541251,314.72,4,63.82,26.41,90.28,63.82,26.41,90.28,,,,,,,,,,,,
363,25.01349084,121.5412505,313.66,4,63.81,26.47,91.34,63.81,26.47,91.34,,,,,,,,,,,,
364,25.01349119,121.54125,313.24,4,63.8,26.53,91.76,63.8,26.53,91.76,,,,,,,,,,,,
365,25.0134914,121.5412493,311.68,4,63.77,26.59,93.32,63.77,26.59,93.32,,,,,,,,,,,,
366,25.01349246,121.5412496,311.34,4,63.86,26.66,93.66,63.86,26.66,93.66,,,,,,,,,,,,
367,25.01349146,121.5412476,312.88,4,63.64,26.72,92.12,63.64,26.72,92.12,,,,,,,,,,,,
368,25.01349356,121.5412492,312.74,4,63.92,26.78,92.26,63.92,26.78,92.26,,,,,,,,,,,,
369,25.0134936,121.5412485,313.16,4,63.88,26.83,91.84,63.88,26.83,91.84,,,,,,,,,,,,
370,25.0134936,121.5412479,312.85,4,63.83,26.87,92.15,63.83,26.87,92.15,,,,,,,,,,,,
371,25.01349364,121.541247,311.75,4,63.76,26.94,93.25,63.76,26.94,93.25,,,,,,,,,,,,
372,25.01349463,121.5412473,312.07,4,63.86,27,92.93,63.86,27,92.93,,,,,,,,,,,,
373,25.01349499,121.5412468,312.81,4,63.85,27.06,92.19,63.85,27.06,92.19,,,,,,,,,,,,
374,25.01349535,121.5412466,312.88,4,63.87,27.1,92.12,63.87,27.1,92.12,,,,,,,,,,,,
375,25.01349571,121.5412464,312.21,4,63.88,27.15,92.79,63.88,27.15,92.79,,,,,,,,,,,,
376,25.01349594,121.5412458,311.81,4,63.85,27.21,93.19,63.85,27.21,93.19,,,,,,,,,,,,
377,25.01349663,121.5412455,312.79,4,63.88,27.29,92.21,63.88,27.29,92.21,,,,,,,,,,,,
378,25.01349687,121.5412447,313.42,4,63.85,27.35,91.58,63.85,27.35,91.58,,,,,,,,,,,,
379,25.01349729,121.5412444,313.33,4,63.85,27.41,91.67,63.85,27.41,91.67,,,,,,,,,,,,
380,25.01349748,121.5412442,313.44,4,63.85,27.44,91.56,63.85,27.44,91.56,,,,,,,,,,,,
381,25.01349782,121.5412437,314.3,4,63.84,27.5,90.7,63.84,27.5,90.7,,,,,,,,,,,,
382,25.01349832,121.5412433,313.67,4,63.86,27.57,91.33,63.86,27.57,91.33,,,,,,,,,,,,
383,25.01349861,121.5412428,312.45,4,63.84,27.63,92.55,63.84,27.63,92.55,,,,,,,,,,,,
384,25.01349868,121.5412425,313.03,4,63.82,27.65,91.97,63.82,27.65,91.97,,,,,,,,,,,,
385,25.01349908,121.5412423,313.32,4,63.84,27.7,91.68,63.84,27.7,91.68,,,,,,,,,,,,
386,25.01349946,121.541242,313.4,4,63.85,27.75,91.6,63.85,27.75,91.6,,,,,,,,,,,,
387,25.01349954,121.5412412,312.71,4,63.79,27.82,92.29,63.79,27.82,92.29,,,,,,,,,,,,
388,25.01350009,121.5412411,312.95,4,63.82,27.87,92.05,63.82,27.87,92.05,,,,,,,,,,,,
389,25.01350056,121.5412408,314.1,4,63.84,27.92,90.9,63.84,27.92,90.9,,,,,,,,,,,,
390,25.01350095,121.5412405,316.22,4,63.85,27.98,88.78,63.85,27.98,88.78,,,,,,,,,,,,
391,25.01350104,121.5412404,317.85,4,63.85,27.99,87.15,63.85,27.99,87.15,,,,,,,,,,,,
392,25.01350117,121.5412403,317.39,4,63.85,28.01,87.61,63.85,28.01,87.61,,,,,,,,,,,,
393,25.01350197,121.5412396,318.51,4,63.86,28.12,86.49,63.86,28.12,86.49,,,,,,,,,,,,
394,25.01350263,121.5412392,316.66,4,63.88,28.2,88.34,63.88,28.2,88.34,,,,,,,,,,,,
395,25.01350254,121.5412392,315.19,4,63.88,28.19,89.81,63.88,28.19,89.81,,,,,,,,,,,,
396,25.01350266,121.5412391,315.73,4,63.88,28.21,89.27,63.88,28.21,89.27,,,,,,,,,,,,
397,25.01350322,121.5412383,316.52,4,63.86,28.31,88.48,63.86,28.31,88.48,,,,,,,,,,,,
398,25.01350399,121.5412384,317.46,4,63.93,28.37,87.54,63.93,28.37,87.54,,,,,,,,,,,,
399,25.01350453,121.5412379,318.35,4,63.93,28.45,86.65,63.93,28.45,86.65,,0.050995167,8.051584427,,,,,,,,,
400,25.01350493,121.5412377,318.5,2,63.95,28.49,86.5,63.84,28.45,87.03,,,,,,,,,,,,
401,25.01350523,121.5412373,316.61,2,63.94,28.54,88.39,63.84,28.50,87.04,,,,,,,,,,,,
402,25.01350553,121.5412371,314.66,2,63.95,28.58,90.34,63.84,28.55,87.05,,,,,,,,,,,,
403,25.01350593,121.541237,313.6,2,63.97,28.62,91.4,63.84,28.60,87.05,,,,,,,,,,,,
404,25.01350643,121.541237,315.27,2,64.01,28.66,89.73,63.84,28.65,87.04,,,,,,,,,,,,
405,25.01350683,121.5412369,315.46,2,64.03,28.7,89.54,63.84,28.70,87.03,,,,,,,,,,,,
406,25.01350723,121.5412367,314.82,2,64.05,28.75,90.18,63.84,28.76,87.00,,,,,,,,,,,,
407,25.01350783,121.5412367,315.74,2,64.1,28.8,89.26,63.84,28.81,86.97,,,,,,,,,,,,
408,25.01350823,121.5412362,313.31,2,64.09,28.86,91.69,63.84,28.86,86.94,,,,,,,,,,,,
409,25.01350873,121.5412359,313.23,2,64.11,28.92,91.77,63.84,28.91,86.91,,,,,,,,,,,,
410,25.01350953,121.5412357,316.5,2,64.15,29,88.5,63.85,28.96,86.89,,,,,,,,,,,,
411,25.01350993,121.5412356,317,2,64.18,29.04,88,63.85,29.01,86.87,,,,,,,,,,,,
412,25.01351043,121.5412356,317.89,2,64.21,29.08,87.11,63.85,29.06,86.86,,,,,,,,,,,,
413,25.01351093,121.5412353,315.8,2,64.23,29.14,89.2,63.85,29.11,86.85,,,,,,,,,,,,
414,25.01351143,121.541235,313.72,2,64.25,29.2,91.28,63.85,29.16,86.86,,,,,,,,,,,,
415,25.01351193,121.5412348,313.77,2,64.27,29.26,91.23,63.85,29.21,86.88,,,,,,,,,,,,
416,25.01351223,121.5412348,313.77,2,64.29,29.28,91.23,63.85,29.27,86.91,,,,,,,,,,,,
417,25.01351273,121.5412347,314.73,2,64.32,29.33,90.27,63.85,29.32,86.93,,,,,,,,,,,,
418,25.01351313,121.5412347,315.64,2,64.35,29.36,89.36,63.85,29.37,86.96,,,,,,,,,,,,
419,25.01351363,121.5412345,315.27,2,64.38,29.42,89.73,63.85,29.42,86.98,,,,,,,,,,,,
420,25.01351393,121.5412343,313.32,2,64.39,29.46,91.68,63.85,29.47,87.00,,,,,,,,,,,,
421,25.01351453,121.5412341,313.22,2,64.42,29.52,91.78,63.85,29.52,87.02,,,,,,,,,,,,
422,25.01351493,121.541234,313.72,2,64.44,29.56,91.28,63.85,29.57,87.05,,,,,,,,,,,,
423,25.01351533,121.5412337,313.12,2,64.45,29.61,91.88,63.85,29.62,87.08,,,,,,,,,,,,
424,25.01351573,121.5412335,311.88,2,64.47,29.66,93.12,63.85,29.67,87.10,,,,,,,,,,,,
425,25.01351623,121.5412334,312.8,2,64.5,29.7,92.2,63.85,29.72,87.12,,,,,,,,,,,,
426,25.01351673,121.5412333,314.91,2,64.53,29.75,90.09,63.85,29.78,87.12,,,,,,,,,,,,
427,25.01351723,121.5412332,315.09,2,64.56,29.8,89.91,63.85,29.83,87.12,,,,,,,,,,,,
428,25.01351773,121.5412331,315.29,2,64.59,29.85,89.71,63.85,29.88,87.12,,,,,,,,,,,,
429,25.01351813,121.5412328,315,2,64.6,29.9,90,63.85,29.93,87.12,,,,,,,,,,,,
430,25.01351863,121.5412328,316.17,2,64.64,29.94,88.83,63.85,29.98,87.12,,,,,,,,,,,,
431,25.01351913,121.5412326,315.86,2,64.66,29.99,89.14,63.85,30.03,87.11,,,,,,,,,,,,
432,25.01351963,121.5412324,316.11,2,64.68,30.05,88.89,63.85,30.08,87.11,,,,,,,,,,,,
433,25.01352023,121.5412322,317.43,2,64.71,30.11,87.57,63.85,30.13,87.11,,,,,,,,,,,,
434,25.01352083,121.5412319,318.32,2,64.74,30.18,86.68,63.85,30.18,87.11,,,,,,,,,,,,
435,25.01352143,121.5412316,319.79,2,64.76,30.25,85.21,63.85,30.23,87.12,,,,,,,,,,,,
436,25.01352173,121.5412316,320.85,2,64.79,30.27,84.15,63.85,30.29,87.12,,,,,,,,,,,,
