Lat, Lon, HDT, indicator, p_n, t_n
25.01316283,121.54115750,271.47000000,2.00000000,7.00000000,135.00000000
25.01316283,121.54115770,269.59700000,2.00000000,7.00000000,135.00000000
25.01316283,121.54115750,268.90000000,2.00000000,7.00000000,135.00000000
25.01316283,121.54115770,270.70500000,2.00000000,7.00000000,135.00000000
25.01316300,121.54115770,269.50100000,2.00000000,7.00000000,135.00000000
25.01316300,121.54115770,269.97700000,2.00000000,7.00000000,135.00000000
25.01316300,121.54115770,268.85500000,2.00000000,7.00000000,135.00000000
25.01316300,121.54115770,269.99100000,2.00000000,7.00000000,135.00000000
25.01316300,121.54115770,269.83500000,2.00000000,7.00000000,135.00000000
25.01316300,121.54115770,270.96100000,2.00000000,7.00000000,135.00000000
25.01316317,121.54115770,224.25000000,2.00000000,7.00000000,180.00000000
25.01316317,121.54115770,224.43400000,2.00000000,7.00000000,180.00000000
25.01316333,121.54115750,224.74800000,2.00000000,7.00000000,180.00000000
25.01316333,121.54115750,225.56500000,2.00000000,7.00000000,180.00000000
25.01316333,121.54115750,226.15200000,2.00000000,7.00000000,180.00000000
25.01316333,121.54115750,224.46000000,2.00000000,7.00000000,180.00000000
25.01316333,121.54115750,226.29800000,2.00000000,7.00000000,180.00000000
25.01316333,121.54115750,226.26800000,2.00000000,7.00000000,180.00000000
25.01316333,121.54115750,225.43100000,2.00000000,7.00000000,180.00000000
25.01316333,121.54115730,226.40400000,2.00000000,7.00000000,180.00000000
25.01316333,121.54115730,226.21700000,2.00000000,7.00000000,180.00000000
25.01316333,121.54115730,223.91000000,2.00000000,7.00000000,180.00000000
25.01316333,121.54115730,223.92400000,2.00000000,7.00000000,180.00000000
25.01316333,121.54115730,225.74200000,2.00000000,7.00000000,180.00000000
25.01316333,121.54115730,225.24000000,2.00000000,7.00000000,180.00000000
25.01316333,121.54115730,223.90200000,2.00000000,7.00000000,180.00000000
25.01316333,121.54115730,225.34300000,2.00000000,7.00000000,180.00000000
25.01316333,121.54115730,226.47300000,2.00000000,7.00000000,180.00000000
25.01316333,121.54115730,223.73700000,2.00000000,7.00000000,180.00000000
25.01316333,121.54115730,223.56100000,2.00000000,7.00000000,180.00000000
25.01316333,121.54115730,225.33100000,2.00000000,7.00000000,180.00000000
25.01316333,121.54115730,226.46200000,2.00000000,7.00000000,180.00000000
25.01316333,121.54115730,224.20600000,2.00000000,7.00000000,180.00000000
25.01316333,121.54115720,224.26100000,2.00000000,7.00000000,180.00000000
25.01316317,121.54115720,225.14500000,2.00000000,7.00000000,180.00000000
25.01316333,121.54115720,223.92200000,2.00000000,7.00000000,180.00000000
25.01316317,121.54115720,225.61300000,2.00000000,7.00000000,180.00000000
25.01316317,121.54115720,226.28600000,2.00000000,7.00000000,180.00000000
25.01316317,121.54115720,223.65100000,2.00000000,7.00000000,180.00000000
25.01316317,121.54115720,226.46500000,2.00000000,7.00000000,180.00000000
25.01316317,121.54115720,226.41400000,2.00000000,7.00000000,180.00000000
25.01316317,121.54115720,223.62400000,2.00000000,7.00000000,180.00000000
25.01316317,121.54115720,224.44100000,2.00000000,7.00000000,180.00000000
25.01316300,121.54115720,223.69900000,2.00000000,7.00000000,180.00000000
25.01316300,121.54115720,225.23500000,2.00000000,7.00000000,180.00000000
25.01316300,121.54115720,225.57400000,2.00000000,7.00000000,180.00000000
25.01316300,121.54115720,225.29600000,2.00000000,7.00000000,180.00000000
25.01316283,121.54115720,226.46000000,2.00000000,7.00000000,180.00000000
25.01316283,121.54115720,223.70500000,2.00000000,7.00000000,180.00000000
25.01316283,121.54115720,226.11300000,2.00000000,7.00000000,180.00000000
25.01316283,121.54115720,226.07200000,2.00000000,7.00000000,180.00000000
25.01316283,121.54115720,224.34000000,2.00000000,7.00000000,180.00000000
25.01316283,121.54115720,226.06900000,2.00000000,7.00000000,180.00000000
25.01316283,121.54115720,224.79400000,2.00000000,7.00000000,180.00000000
25.01316283,121.54115720,226.43800000,2.00000000,7.00000000,180.00000000
25.01316283,121.54115720,224.27900000,2.00000000,7.00000000,180.00000000
25.01316283,121.54115720,225.26400000,2.00000000,7.00000000,180.00000000
25.01316283,121.54115720,225.21200000,2.00000000,7.00000000,180.00000000
25.01316283,121.54115720,225.58400000,2.00000000,7.00000000,180.00000000
25.01316283,121.54115720,225.81500000,2.00000000,7.00000000,180.00000000
25.01316283,121.54115720,225.38400000,2.00000000,7.00000000,180.00000000
25.01316283,121.54115720,226.46700000,2.00000000,7.00000000,180.00000000
25.01316283,121.54115720,226.14500000,2.00000000,7.00000000,180.00000000
25.01316283,121.54115720,224.96500000,2.00000000,7.00000000,180.00000000
25.01316283,121.54115720,226.38200000,2.00000000,7.00000000,180.00000000
25.01316283,121.54115720,223.90200000,2.00000000,7.00000000,180.00000000
25.01316267,121.54115620,180.15200000,2.00000000,7.00000000,225.00000000
25.01316267,121.54115620,179.40100000,2.00000000,7.00000000,225.00000000
25.01316267,121.54115620,180.03000000,2.00000000,7.00000000,225.00000000
25.01316267,121.54115620,178.68900000,2.00000000,7.00000000,225.00000000
25.01316267,121.54115620,180.67500000,2.00000000,7.00000000,225.00000000
25.01316267,121.54115600,179.41200000,2.00000000,7.00000000,225.00000000
25.01316267,121.54115600,179.99600000,2.00000000,7.00000000,225.00000000
25.01316267,121.54115600,179.78600000,2.00000000,7.00000000,225.00000000
25.01316267,121.54115600,180.93300000,2.00000000,7.00000000,225.00000000
25.01316267,121.54115580,178.97600000,2.00000000,7.00000000,225.00000000
25.01316267,121.54115600,178.77700000,2.00000000,7.00000000,225.00000000
25.01316267,121.54115600,179.67100000,2.00000000,7.00000000,225.00000000
25.01316267,121.54115580,178.79400000,2.00000000,7.00000000,225.00000000
25.01316267,121.54115600,180.52400000,2.00000000,7.00000000,225.00000000
25.01316267,121.54115580,180.80200000,2.00000000,7.00000000,225.00000000
25.01316267,121.54115580,179.78800000,2.00000000,7.00000000,225.00000000
25.01316267,121.54115600,178.64700000,2.00000000,7.00000000,225.00000000
25.01316267,121.54115600,180.57400000,2.00000000,7.00000000,225.00000000
25.01316267,121.54115600,179.18500000,2.00000000,7.00000000,225.00000000
25.01316267,121.54115600,178.86600000,2.00000000,7.00000000,225.00000000
25.01316267,121.54115600,179.04400000,2.00000000,7.00000000,225.00000000
25.01316267,121.54115600,179.82400000,2.00000000,7.00000000,225.00000000
25.01316267,121.54115600,179.71300000,2.00000000,7.00000000,225.00000000
25.01316267,121.54115600,178.70700000,2.00000000,7.00000000,225.00000000
25.01316267,121.54115600,180.48100000,2.00000000,7.00000000,225.00000000
25.01316267,121.54115620,181.36100000,2.00000000,7.00000000,225.00000000
25.01316267,121.54115620,178.68600000,2.00000000,7.00000000,225.00000000
25.01316267,121.54115620,179.37400000,2.00000000,7.00000000,225.00000000
25.01316267,121.54115620,181.22500000,2.00000000,7.00000000,225.00000000
25.01316267,121.54115620,180.98800000,2.00000000,7.00000000,225.00000000
25.01316267,121.54115620,180.78000000,2.00000000,7.00000000,225.00000000
25.01316267,121.54115620,179.05500000,2.00000000,7.00000000,225.00000000
25.01316267,121.54115620,180.14300000,2.00000000,7.00000000,225.00000000
25.01316267,121.54115620,179.73300000,2.00000000,7.00000000,225.00000000
25.01316267,121.54115620,180.04100000,2.00000000,7.00000000,225.00000000
25.01316283,121.54115620,178.68300000,2.00000000,7.00000000,225.00000000
25.01316283,121.54115620,180.96600000,2.00000000,7.00000000,225.00000000
25.01316283,121.54115620,179.82900000,2.00000000,7.00000000,225.00000000
25.01316283,121.54115620,179.93200000,2.00000000,7.00000000,225.00000000
25.01316283,121.54115620,180.12600000,2.00000000,7.00000000,225.00000000
25.01316283,121.54115620,179.41000000,2.00000000,7.00000000,225.00000000
25.01316283,121.54115620,180.77300000,2.00000000,7.00000000,225.00000000
25.01316283,121.54115620,180.79900000,2.00000000,7.00000000,225.00000000
25.01316283,121.54115620,179.20600000,2.00000000,7.00000000,225.00000000
25.01316300,121.54115620,179.59200000,2.00000000,7.00000000,225.00000000
25.01316300,121.54115620,180.75700000,2.00000000,7.00000000,225.00000000
25.01316300,121.54115620,180.01400000,2.00000000,7.00000000,225.00000000
25.01316300,121.54115620,178.86100000,2.00000000,7.00000000,225.00000000
25.01316317,121.54115620,181.35000000,2.00000000,7.00000000,225.00000000
25.01316317,121.54115620,178.74900000,2.00000000,7.00000000,225.00000000
25.01316317,121.54115620,180.91400000,2.00000000,7.00000000,225.00000000
25.01316317,121.54115620,179.17400000,2.00000000,7.00000000,225.00000000
25.01316317,121.54115620,181.36800000,2.00000000,7.00000000,225.00000000
25.01316317,121.54115620,181.18400000,2.00000000,7.00000000,225.00000000
25.01316333,121.54115620,179.83500000,2.00000000,7.00000000,225.00000000
25.01316333,121.54115620,181.01200000,2.00000000,7.00000000,225.00000000
25.01316333,121.54115620,181.23500000,2.00000000,7.00000000,225.00000000
25.01316333,121.54115630,180.65700000,2.00000000,7.00000000,225.00000000
25.01316333,121.54115630,179.76000000,2.00000000,7.00000000,225.00000000
25.01316333,121.54115630,180.45900000,2.00000000,7.00000000,225.00000000
25.01316333,121.54115630,179.87800000,2.00000000,7.00000000,225.00000000
25.01316350,121.54115630,180.88600000,2.00000000,7.00000000,225.00000000
25.01316350,121.54115630,181.21400000,2.00000000,7.00000000,225.00000000
25.01316283,121.54115500,136.45100000,2.00000000,7.00000000,270.00000000
25.01316283,121.54115520,135.18500000,2.00000000,7.00000000,270.00000000
25.01316283,121.54115520,134.28100000,2.00000000,7.00000000,270.00000000
25.01316267,121.54115520,134.71200000,2.00000000,7.00000000,270.00000000
25.01316267,121.54115520,135.01200000,2.00000000,7.00000000,270.00000000
25.01316267,121.54115520,135.89400000,2.00000000,7.00000000,270.00000000
25.01316267,121.54115520,136.40000000,2.00000000,7.00000000,270.00000000
25.01316267,121.54115520,136.39000000,2.00000000,7.00000000,270.00000000
25.01316267,121.54115520,134.43300000,2.00000000,7.00000000,270.00000000
25.01316267,121.54115520,134.61100000,2.00000000,7.00000000,270.00000000
25.01316267,121.54115520,133.91100000,2.00000000,7.00000000,270.00000000
25.01316267,121.54115520,135.52300000,2.00000000,7.00000000,270.00000000
25.01316267,121.54115520,136.33100000,2.00000000,7.00000000,270.00000000
25.01316267,121.54115520,136.01600000,2.00000000,7.00000000,270.00000000
25.01316267,121.54115520,134.50200000,2.00000000,7.00000000,270.00000000
25.01316267,121.54115520,136.23400000,2.00000000,7.00000000,270.00000000
25.01316267,121.54115520,135.73100000,2.00000000,7.00000000,270.00000000
25.01316267,121.54115520,134.66600000,2.00000000,7.00000000,270.00000000
25.01316267,121.54115500,135.69400000,2.00000000,7.00000000,270.00000000
25.01316267,121.54115500,135.09200000,2.00000000,7.00000000,270.00000000
25.01316267,121.54115500,135.70500000,2.00000000,7.00000000,270.00000000
25.01316267,121.54115500,135.85000000,2.00000000,7.00000000,270.00000000
25.01316267,121.54115480,135.23500000,2.00000000,7.00000000,270.00000000
25.01316267,121.54115480,136.44800000,2.00000000,7.00000000,270.00000000
25.01316267,121.54115480,134.98700000,2.00000000,7.00000000,270.00000000
25.01316267,121.54115480,134.69000000,2.00000000,7.00000000,270.00000000
25.01316267,121.54115480,134.50700000,2.00000000,7.00000000,270.00000000
25.01316267,121.54115480,135.41200000,2.00000000,7.00000000,270.00000000
25.01316267,121.54115470,135.27500000,2.00000000,7.00000000,270.00000000
25.01316267,121.54115470,135.54600000,2.00000000,7.00000000,270.00000000
25.01316250,121.54115470,133.52700000,2.00000000,7.00000000,270.00000000
25.01316267,121.54115470,133.93700000,2.00000000,7.00000000,270.00000000
25.01316267,121.54115470,134.18900000,2.00000000,7.00000000,270.00000000
25.01316267,121.54115470,135.29500000,2.00000000,7.00000000,270.00000000
25.01316250,121.54115470,133.53400000,2.00000000,7.00000000,270.00000000
25.01316250,121.54115470,136.27100000,2.00000000,7.00000000,270.00000000
25.01316250,121.54115470,134.94100000,2.00000000,7.00000000,270.00000000
25.01316250,121.54115470,134.58700000,2.00000000,7.00000000,270.00000000
25.01316250,121.54115470,134.43600000,2.00000000,7.00000000,270.00000000
25.01316250,121.54115450,135.78300000,2.00000000,7.00000000,270.00000000
25.01316250,121.54115470,136.46400000,2.00000000,7.00000000,270.00000000
25.01316250,121.54115470,134.80000000,2.00000000,7.00000000,270.00000000
25.01316233,121.54115470,135.74700000,2.00000000,7.00000000,270.00000000
25.01316233,121.54115470,135.05700000,2.00000000,7.00000000,270.00000000
25.01316233,121.54115470,134.71400000,2.00000000,7.00000000,270.00000000
25.01316233,121.54115470,135.77700000,2.00000000,7.00000000,270.00000000
25.01316233,121.54115470,135.87400000,2.00000000,7.00000000,270.00000000
25.01316233,121.54115470,136.29900000,2.00000000,7.00000000,270.00000000
25.01316233,121.54115470,134.15300000,2.00000000,7.00000000,270.00000000
25.01316233,121.54115470,134.87000000,2.00000000,7.00000000,270.00000000
25.01316233,121.54115470,133.52300000,2.00000000,7.00000000,270.00000000
25.01316133,121.54115470,89.49800000,2.00000000,7.00000000,315.00000000
25.01316133,121.54115470,90.34100000,2.00000000,7.00000000,315.00000000
25.01316133,121.54115470,90.20500000,2.00000000,7.00000000,315.00000000
25.01316133,121.54115470,88.66000000,2.00000000,7.00000000,315.00000000
25.01316133,121.54115470,88.65800000,2.00000000,7.00000000,315.00000000
25.01316133,121.54115470,90.36700000,2.00000000,7.00000000,315.00000000
25.01316133,121.54115470,89.52300000,2.00000000,7.00000000,315.00000000
25.01316117,121.54115470,88.80100000,2.00000000,7.00000000,315.00000000
25.01316117,121.54115470,91.09400000,2.00000000,7.00000000,315.00000000
25.01316117,121.54115470,90.86800000,2.00000000,7.00000000,315.00000000
25.01316117,121.54115470,91.01300000,2.00000000,7.00000000,315.00000000
25.01316100,121.54115470,89.70100000,2.00000000,7.00000000,315.00000000
25.01316083,121.54115480,89.01300000,2.00000000,7.00000000,315.00000000
25.01316083,121.54115480,90.00500000,2.00000000,7.00000000,315.00000000
25.01316083,121.54115480,91.15800000,2.00000000,7.00000000,315.00000000
25.01316083,121.54115480,88.71500000,2.00000000,7.00000000,315.00000000
25.01316067,121.54115480,90.67400000,2.00000000,7.00000000,315.00000000
25.01316067,121.54115480,90.23100000,2.00000000,7.00000000,315.00000000
25.01316050,121.54115480,89.13400000,2.00000000,7.00000000,315.00000000
25.01316050,121.54115480,89.93800000,2.00000000,7.00000000,315.00000000
25.01316050,121.54115500,90.57400000,2.00000000,7.00000000,315.00000000
25.01316033,121.54115500,89.83800000,2.00000000,7.00000000,315.00000000
25.01316033,121.54115500,90.59800000,2.00000000,7.00000000,315.00000000
25.01316033,121.54115500,88.51500000,2.00000000,7.00000000,315.00000000
25.01316033,121.54115500,91.14900000,2.00000000,7.00000000,315.00000000
25.01316033,121.54115500,89.86000000,2.00000000,7.00000000,315.00000000
25.01316033,121.54115500,88.70900000,2.00000000,7.00000000,315.00000000
25.01316033,121.54115500,90.16200000,2.00000000,7.00000000,315.00000000
25.01316017,121.54115500,89.11100000,2.00000000,7.00000000,315.00000000
25.01316033,121.54115480,90.96300000,2.00000000,7.00000000,315.00000000
25.01316033,121.54115480,89.04100000,2.00000000,7.00000000,315.00000000
25.01316017,121.54115500,90.08400000,2.00000000,7.00000000,315.00000000
25.01316017,121.54115480,88.88800000,2.00000000,7.00000000,315.00000000
25.01316017,121.54115480,89.28100000,2.00000000,7.00000000,315.00000000
25.01316017,121.54115480,90.05900000,2.00000000,7.00000000,315.00000000
25.01316017,121.54115480,88.56600000,2.00000000,7.00000000,315.00000000
25.01316000,121.54115480,91.06700000,2.00000000,7.00000000,315.00000000
25.01316017,121.54115480,91.38500000,2.00000000,7.00000000,315.00000000
25.01316000,121.54115480,88.80700000,2.00000000,7.00000000,315.00000000
25.01316000,121.54115480,88.90200000,2.00000000,7.00000000,315.00000000
25.01316000,121.54115480,88.81600000,2.00000000,7.00000000,315.00000000
25.01316000,121.54115500,91.00800000,2.00000000,7.00000000,315.00000000
25.01315983,121.54115500,91.48000000,2.00000000,7.00000000,315.00000000
25.01315983,121.54115500,90.53700000,2.00000000,7.00000000,315.00000000
25.01315983,121.54115480,89.56000000,2.00000000,7.00000000,315.00000000
25.01315983,121.54115500,91.00800000,2.00000000,7.00000000,315.00000000
25.01315983,121.54115500,90.96700000,2.00000000,7.00000000,315.00000000
25.01315983,121.54115500,89.52100000,2.00000000,7.00000000,315.00000000
25.01315967,121.54115500,89.25500000,2.00000000,7.00000000,315.00000000
25.01315967,121.54115500,89.79800000,2.00000000,7.00000000,315.00000000
25.01315967,121.54115500,89.43300000,2.00000000,7.00000000,315.00000000
25.01315967,121.54115500,89.09600000,2.00000000,7.00000000,315.00000000
25.01315967,121.54115500,91.09300000,2.00000000,7.00000000,315.00000000
25.01315967,121.54115480,90.08800000,2.00000000,7.00000000,315.00000000
25.01319200,121.54120720,44.95300000,2.00000000,8.00000000,0.00000000
25.01319183,121.54120720,46.47700000,2.00000000,8.00000000,0.00000000
25.01319183,121.54120730,44.00400000,2.00000000,8.00000000,0.00000000
25.01319183,121.54120730,43.92900000,2.00000000,8.00000000,0.00000000
25.01319167,121.54120750,45.62300000,2.00000000,8.00000000,0.00000000
25.01319167,121.54120750,45.00900000,2.00000000,8.00000000,0.00000000
25.01319150,121.54120750,43.97000000,2.00000000,8.00000000,0.00000000
25.01319150,121.54120770,46.35100000,2.00000000,8.00000000,0.00000000
25.01319133,121.54120780,46.43600000,2.00000000,8.00000000,0.00000000
25.01319133,121.54120780,45.97100000,2.00000000,8.00000000,0.00000000
25.01319133,121.54120780,46.36700000,2.00000000,8.00000000,0.00000000
25.01319117,121.54120820,44.56300000,2.00000000,8.00000000,0.00000000
25.01319117,121.54120820,44.01500000,2.00000000,8.00000000,0.00000000
25.01319117,121.54120820,43.98100000,2.00000000,8.00000000,0.00000000
25.01319117,121.54120830,44.96600000,2.00000000,8.00000000,0.00000000
25.01319117,121.54120830,45.38900000,2.00000000,8.00000000,0.00000000
25.01319117,121.54120850,45.59000000,2.00000000,8.00000000,0.00000000
25.01319100,121.54120870,44.63800000,2.00000000,8.00000000,0.00000000
25.01319100,121.54120870,44.45400000,2.00000000,8.00000000,0.00000000
25.01319100,121.54120880,44.82500000,2.00000000,8.00000000,0.00000000
25.01319100,121.54120880,44.17100000,2.00000000,8.00000000,0.00000000
25.01319100,121.54120880,43.65500000,2.00000000,8.00000000,0.00000000
25.01319100,121.54120920,46.34900000,2.00000000,8.00000000,0.00000000
25.01319100,121.54120920,43.60800000,2.00000000,8.00000000,0.00000000
25.01319100,121.54120920,43.92500000,2.00000000,8.00000000,0.00000000
25.01319100,121.54120930,44.03100000,2.00000000,8.00000000,0.00000000
25.01319100,121.54120950,45.73900000,2.00000000,8.00000000,0.00000000
25.01319100,121.54120970,44.88200000,2.00000000,8.00000000,0.00000000
25.01319100,121.54120970,45.67200000,2.00000000,8.00000000,0.00000000
25.01319100,121.54120970,46.25400000,2.00000000,8.00000000,0.00000000
25.01319100,121.54120980,45.50900000,2.00000000,8.00000000,0.00000000
25.01319100,121.54121000,46.12100000,2.00000000,8.00000000,0.00000000
25.01319117,121.54121000,46.01300000,2.00000000,8.00000000,0.00000000
25.01319117,121.54121020,45.23900000,2.00000000,8.00000000,0.00000000
25.01319117,121.54121020,43.95700000,2.00000000,8.00000000,0.00000000
25.01319117,121.54121030,45.97300000,2.00000000,8.00000000,0.00000000
25.01319117,121.54121050,45.10800000,2.00000000,8.00000000,0.00000000
25.01319117,121.54121070,44.68700000,2.00000000,8.00000000,0.00000000
25.01319117,121.54121070,44.40700000,2.00000000,8.00000000,0.00000000
25.01319117,121.54121070,46.31100000,2.00000000,8.00000000,0.00000000
25.01319117,121.54121080,44.27800000,2.00000000,8.00000000,0.00000000
25.01319117,121.54121100,45.60800000,2.00000000,8.00000000,0.00000000
25.01319117,121.54121100,45.61600000,2.00000000,8.00000000,0.00000000
25.01319117,121.54121120,46.34300000,2.00000000,8.00000000,0.00000000
25.01319117,121.54121120,44.76300000,2.00000000,8.00000000,0.00000000
25.01319117,121.54121130,44.00400000,2.00000000,8.00000000,0.00000000
25.01319117,121.54121130,46.10300000,2.00000000,8.00000000,0.00000000
25.01319117,121.54121130,46.02700000,2.00000000,8.00000000,0.00000000
25.01319117,121.54121130,45.94200000,2.00000000,8.00000000,0.00000000
25.01319117,121.54121130,44.72400000,2.00000000,8.00000000,0.00000000
25.01319117,121.54121130,43.70500000,2.00000000,8.00000000,0.00000000
25.01319100,121.54121150,45.06800000,2.00000000,8.00000000,0.00000000
25.01319100,121.54121150,45.93300000,2.00000000,8.00000000,0.00000000
25.01318750,121.54121120,358.70600000,2.00000000,8.00000000,45.00000000
25.01318767,121.54121120,359.71600000,2.00000000,8.00000000,45.00000000
25.01318767,121.54121120,359.78200000,2.00000000,8.00000000,45.00000000
25.01318783,121.54121120,359.20900000,2.00000000,8.00000000,45.00000000
25.01318783,121.54121120,0.17000000,2.00000000,8.00000000,45.00000000
25.01318783,121.54121120,1.37100000,2.00000000,8.00000000,45.00000000
25.01318783,121.54121120,359.60200000,2.00000000,8.00000000,45.00000000
25.01318783,121.54121100,1.35000000,2.00000000,8.00000000,45.00000000
25.01318783,121.54121100,1.44400000,2.00000000,8.00000000,45.00000000
25.01318783,121.54121080,359.90000000,2.00000000,8.00000000,45.00000000
25.01318783,121.54121080,1.24900000,2.00000000,8.00000000,45.00000000
25.01318783,121.54121080,359.28300000,2.00000000,8.00000000,45.00000000
25.01318783,121.54121080,359.45700000,2.00000000,8.00000000,45.00000000
25.01318783,121.54121070,359.46600000,2.00000000,8.00000000,45.00000000
25.01318783,121.54121070,359.61600000,2.00000000,8.00000000,45.00000000
25.01318783,121.54121070,359.14300000,2.00000000,8.00000000,45.00000000
25.01318783,121.54121050,0.88200000,2.00000000,8.00000000,45.00000000
25.01318783,121.54121050,1.36800000,2.00000000,8.00000000,45.00000000
25.01318800,121.54121030,359.41400000,2.00000000,8.00000000,45.00000000
25.01318800,121.54121030,0.64900000,2.00000000,8.00000000,45.00000000
25.01318800,121.54121050,0.66100000,2.00000000,8.00000000,45.00000000
25.01318800,121.54121050,1.23900000,2.00000000,8.00000000,45.00000000
25.01318800,121.54121070,359.62600000,2.00000000,8.00000000,45.00000000
25.01318783,121.54121070,0.16500000,2.00000000,8.00000000,45.00000000
25.01318783,121.54121070,358.69500000,2.00000000,8.00000000,45.00000000
25.01318783,121.54121070,359.19800000,2.00000000,8.00000000,45.00000000
25.01318783,121.54121070,1.38800000,2.00000000,8.00000000,45.00000000
25.01318783,121.54121080,1.37900000,2.00000000,8.00000000,45.00000000
25.01318783,121.54121080,359.76300000,2.00000000,8.00000000,45.00000000
25.01318783,121.54121080,359.29600000,2.00000000,8.00000000,45.00000000
25.01318783,121.54121080,1.13600000,2.00000000,8.00000000,45.00000000
25.01318783,121.54121100,359.26500000,2.00000000,8.00000000,45.00000000
25.01318783,121.54121120,0.69100000,2.00000000,8.00000000,45.00000000
25.01318783,121.54121120,1.07400000,2.00000000,8.00000000,45.00000000
25.01318783,121.54121120,359.93900000,2.00000000,8.00000000,45.00000000
25.01318767,121.54121120,358.95500000,2.00000000,8.00000000,45.00000000
25.01318767,121.54121120,0.03700000,2.00000000,8.00000000,45.00000000
25.01318767,121.54121120,0.95400000,2.00000000,8.00000000,45.00000000
25.01318767,121.54121120,0.61100000,2.00000000,8.00000000,45.00000000
25.01318767,121.54121120,0.75000000,2.00000000,8.00000000,45.00000000
25.01318767,121.54121130,359.86500000,2.00000000,8.00000000,45.00000000
25.01318767,121.54121130,0.73900000,2.00000000,8.00000000,45.00000000
25.01318767,121.54121130,359.95800000,2.00000000,8.00000000,45.00000000
25.01318767,121.54121130,358.95800000,2.00000000,8.00000000,45.00000000
25.01318767,121.54121130,0.20400000,2.00000000,8.00000000,45.00000000
25.01318750,121.54121150,0.37800000,2.00000000,8.00000000,45.00000000
25.01318750,121.54121150,358.63600000,2.00000000,8.00000000,45.00000000
25.01318750,121.54121170,0.98600000,2.00000000,8.00000000,45.00000000
25.01318750,121.54121170,359.42200000,2.00000000,8.00000000,45.00000000
25.01318750,121.54121170,359.85500000,2.00000000,8.00000000,45.00000000
25.01318733,121.54121170,0.76100000,2.00000000,8.00000000,45.00000000
25.01318733,121.54121170,359.77200000,2.00000000,8.00000000,45.00000000
25.01318733,121.54121180,359.81600000,2.00000000,8.00000000,45.00000000
25.01318733,121.54121180,0.00700000,2.00000000,8.00000000,45.00000000
25.01318483,121.54121200,315.72100000,2.00000000,8.00000000,90.00000000
25.01318483,121.54121200,315.96900000,2.00000000,8.00000000,90.00000000
25.01318483,121.54121220,314.47100000,2.00000000,8.00000000,90.00000000
25.01318483,121.54121200,313.81100000,2.00000000,8.00000000,90.00000000
25.01318483,121.54121200,315.28100000,2.00000000,8.00000000,90.00000000
25.01318483,121.54121200,316.47200000,2.00000000,8.00000000,90.00000000
25.01318467,121.54121220,315.96200000,2.00000000,8.00000000,90.00000000
25.01318467,121.54121220,313.97600000,2.00000000,8.00000000,90.00000000
25.01318467,121.54121220,315.49800000,2.00000000,8.00000000,90.00000000
25.01318467,121.54121220,315.94900000,2.00000000,8.00000000,90.00000000
25.01318467,121.54121220,316.38400000,2.00000000,8.00000000,90.00000000
25.01318467,121.54121220,314.39200000,2.00000000,8.00000000,90.00000000
25.01318467,121.54121230,313.82400000,2.00000000,8.00000000,90.00000000
25.01318467,121.54121230,314.10500000,2.00000000,8.00000000,90.00000000
25.01318467,121.54121230,314.69700000,2.00000000,8.00000000,90.00000000
25.01318467,121.54121230,316.48200000,2.00000000,8.00000000,90.00000000
25.01318467,121.54121230,314.39700000,2.00000000,8.00000000,90.00000000
25.01318433,121.54121250,315.49400000,2.00000000,8.00000000,90.00000000
25.01318433,121.54121230,313.77500000,2.00000000,8.00000000,90.00000000
25.01318433,121.54121250,316.48300000,2.00000000,8.00000000,90.00000000
25.01318433,121.54121250,314.33100000,2.00000000,8.00000000,90.00000000
25.01318433,121.54121250,314.66200000,2.00000000,8.00000000,90.00000000
25.01318450,121.54121230,315.95000000,2.00000000,8.00000000,90.00000000
25.01318450,121.54121230,314.99500000,2.00000000,8.00000000,90.00000000
25.01318450,121.54121230,314.00500000,2.00000000,8.00000000,90.00000000
25.01318450,121.54121230,316.33300000,2.00000000,8.00000000,90.00000000
25.01318450,121.54121230,315.77400000,2.00000000,8.00000000,90.00000000
25.01318450,121.54121230,315.32300000,2.00000000,8.00000000,90.00000000
25.01318450,121.54121230,314.92300000,2.00000000,8.00000000,90.00000000
25.01318450,121.54121230,315.48300000,2.00000000,8.00000000,90.00000000
25.01318450,121.54121230,314.58500000,2.00000000,8.00000000,90.00000000
25.01318433,121.54121250,316.07200000,2.00000000,8.00000000,90.00000000
25.01318450,121.54121230,315.18900000,2.00000000,8.00000000,90.00000000
25.01318433,121.54121230,314.49700000,2.00000000,8.00000000,90.00000000
25.01318433,121.54121230,315.64400000,2.00000000,8.00000000,90.00000000
25.01318433,121.54121230,316.22000000,2.00000000,8.00000000,90.00000000
25.01318433,121.54121250,315.76700000,2.00000000,8.00000000,90.00000000
25.01318433,121.54121250,313.83600000,2.00000000,8.00000000,90.00000000
25.01318433,121.54121270,314.79300000,2.00000000,8.00000000,90.00000000
25.01318433,121.54121270,314.47800000,2.00000000,8.00000000,90.00000000
25.01318433,121.54121270,315.09800000,2.00000000,8.00000000,90.00000000
25.01318433,121.54121270,314.35000000,2.00000000,8.00000000,90.00000000
25.01318417,121.54121270,315.39900000,2.00000000,8.00000000,90.00000000
25.01318417,121.54121270,313.76700000,2.00000000,8.00000000,90.00000000
25.01318417,121.54121270,315.91700000,2.00000000,8.00000000,90.00000000
25.01318417,121.54121270,314.70400000,2.00000000,8.00000000,90.00000000
25.01318417,121.54121270,315.97900000,2.00000000,8.00000000,90.00000000
